ID,Prediction
6362,0.0856
6363,0.0006
6364,0.63
6365,0.0
6366,0.3022
6367,0.5642
6368,0.2368
6369,0.371
6370,0.0002
6371,0.0164
6372,0.5694
6373,0.0124
6374,0.74
6375,0.5332
6376,0.0188
6377,0.0032
6378,0.5066457142857144
6379,0.3596
6380,0.0002
6381,0.2734
6382,0.0016
6383,0.9984
6384,1.0
6385,0.1186
6386,0.425
6387,0.0266
6388,0.3842
6389,0.0302
6390,0.7664
6391,1.0
6392,0.2864
6393,0.0134
6394,0.0138
6395,0.0146
6396,0.2584
6397,0.1778
6398,0.6528
6399,0.4464
6400,0.0
6401,0.0
6402,0.0054
6403,0.544
6404,0.0414
6405,0.0882
6406,0.0
6407,0.007
6408,0.101
6409,0.262
6410,0.1662
6411,0.0054
6412,0.0202
6413,0.1264
6414,0.05
6415,0.0002
6416,0.041
6417,0.0484
6418,0.1698
6419,0.0
6420,0.0
6421,0.0
6422,0.3886
6423,0.0002
6424,0.31
6425,0.0472
6426,0.0
6427,0.9702
6428,0.6556
6429,0.032
6430,0.5766
6431,0.725
6432,0.0
6433,0.0184
6434,0.3006
6435,0.196
6436,0.1023
6437,0.0006
6438,0.068
6439,0.0
6440,0.3798
6441,0.8194
6442,0.1298
6443,0.2744
6444,0.0868
6445,0.2324
6446,0.184
6447,0.5806
6448,0.8748
6449,0.6716
6450,0.3314
6451,0.0246
6452,0.2098
6453,0.2994
6454,0.4248
6455,0.2018
6456,0.0026
6457,0.0028
6458,0.1624
6459,0.0
6460,0.1256
6461,0.0
6462,0.3292
6463,0.0316
6464,0.2264
6465,0.3284
6466,0.031
6467,0.2314
6468,0.7244
6469,0.0074
6470,1.0
6471,0.6848
6472,0.0062
6473,0.0226
6474,0.1526
6475,0.0326
6476,0.0
6477,0.859
6478,0.4586
6479,0.0
6480,0.0098
6481,0.4816
6482,0.0
6483,0.8154
6484,0.3182
6485,0.0088
6486,0.395
6487,0.0002
6488,0.0024
6489,0.0024
6490,0.0292
6491,0.5416
6492,0.5956
6493,0.0
6494,0.0006
6495,0.5068
6496,0.0038
6497,0.182
6498,1.0
6499,0.1046
6500,0.662
6501,0.1392
6502,0.1476
6503,0.0
6504,0.2942
6505,0.1288
6506,0.0778
6507,0.4302
6508,0.1836
6509,0.0
6510,0.0718
6511,0.0002
6512,0.1968
6513,0.0126
6514,0.0002
6515,0.1246
6516,0.6466
6517,0.0002
6518,0.0178
6519,0.223
6520,0.0726
6521,0.4612
6522,0.2548
6523,0.0
6524,0.0088
6525,0.0012
6526,0.0296
6527,0.1708
6528,0.089
6529,0.0066
6530,0.7048
6531,0.0014
6532,0.0
6533,0.0
6534,0.9984
6535,0.2228
6536,0.6426
6537,0.9004
6538,0.8764
6539,0.0356
6540,0.2618
6541,0.0172
6542,0.5106
6543,0.0
6544,0.0032
6545,0.0512
6546,0.4236
6547,0.398
6548,0.1238
6549,0.7842
6550,0.2489533333333334
6551,0.0
6552,0.008
6553,0.0
6554,0.0
6555,0.603
6556,0.0
6557,0.11
6558,0.0
6559,0.237
6560,0.9992
6561,0.1302
6562,1.0
6563,0.0
6564,0.0
6565,0.027
6566,0.0248
6567,0.0
6568,0.0948
6569,0.603
6570,0.7182
6571,0.6852
6572,0.0002
6573,0.179
6574,0.059
6575,0.0
6576,0.6586
6577,0.0096
6578,0.0054
6579,1.0
6580,0.5172
6581,0.9288
6582,0.0002
6583,0.0
6584,0.0004
6585,1.0
6586,0.0
6587,0.0
6588,0.0
6589,0.0008
6590,0.2922
6591,0.3568
6592,0.2014
6593,0.7232
6594,0.01
6595,0.0
6596,0.0272
6597,0.074
6598,0.0
6599,0.0542
6600,0.0136
6601,0.666
6602,0.0212
6603,1.0
6604,0.8022
6605,0.299
6606,0.0004
6607,0.0
6608,0.024
6609,0.0746
6610,0.0018
6611,0.0008
6612,0.0006
6613,0.3084
6614,0.0486
6615,0.2044
6616,0.236
6617,0.0004
6618,0.3728
6619,0.001
6620,0.2198
6621,0.236
6622,0.0206
6623,0.002
6624,1.0
6625,0.8337333333333334
6626,1.0
6627,0.712
6628,0.0082
6629,0.5278
6630,0.0
6631,0.0
6632,0.004
6633,0.0166
6634,0.0002
6635,0.0
6636,0.2474
6637,0.0
6638,0.1872
6639,0.4062
6640,0.378
6641,0.712
6642,0.307
6643,1.0
6644,0.0058
6645,0.1388
6646,0.8476
6647,0.3174
6648,0.31
6649,0.1048
6650,0.003
6651,0.0
6652,0.2818
6653,0.015
6654,0.1302
6655,1.0
6656,0.1514
6657,0.0
6658,0.009
6659,0.1618
6660,0.0014
6661,0.6918
6662,0.0022
6663,0.7216
6664,0.024
6665,0.7354
6666,0.2432
6667,0.0182
6668,0.0354
6669,0.8662
6670,0.084
6671,0.0014
6672,0.0004
6673,0.0312
6674,1.0
6675,1.0
6676,1.0
6677,0.3932
6678,0.2216
6679,0.0544
6680,0.0156
6681,0.0214
6682,1.0
6683,0.0002
6684,0.0
6685,0.1666
6686,0.657
6687,0.411
6688,0.1228
6689,0.002
6690,0.0002
6691,0.0
6692,0.512
6693,0.023
6694,0.6724
6695,0.0
6696,0.4566
6697,0.3124
6698,0.1282
6699,0.2162
6700,0.0426
6701,0.0
6702,0.1048
6703,1.0
6704,0.0208
6705,0.0
6706,0.0
6707,0.0
6708,0.2886
6709,0.0008
6710,0.3518
6711,0.001
6712,0.025
6713,0.6866
6714,0.0538
6715,0.0
6716,0.0364
6717,0.0582
6718,0.8394
6719,0.1812
6720,0.621
6721,0.0
6722,0.0016
6723,0.0
6724,0.0186
6725,0.007
6726,0.2716
6727,0.988
6728,0.908
6729,0.0
6730,0.0024
6731,0.24010238095238096
6732,0.0
6733,0.2396
6734,0.015
6735,0.7266
6736,0.0006
6737,0.0668
6738,0.0002
6739,0.0282
6740,0.3518
6741,0.3646
6742,0.3966
6743,0.0122
6744,0.02
6745,0.0554
6746,0.0932
6747,0.0134
6748,0.5566
6749,0.0
6750,0.0198
6751,0.5012
6752,0.0002
6753,0.5525666666666667
6754,0.0006
6755,0.5068
6756,0.0
6757,0.0504
6758,0.3028
6759,1.0
6760,0.3728
6761,0.7648
6762,0.0
6763,0.3546
6764,0.0358
6765,1.0
6766,0.446
6767,0.1712
6768,0.0
6769,0.0
6770,0.0
6771,0.19026666666666667
6772,0.3122
6773,0.138
6774,0.3404
6775,0.0
6776,0.0294
6777,0.0
6778,0.0
6779,0.0
6780,0.4756
6781,0.0
6782,1.0
6783,0.7248
6784,0.0
6785,0.0016
6786,0.0292
6787,0.4654
6788,0.0
6789,0.0178
6790,0.6942
6791,0.392
6792,0.279
6793,1.0
6794,0.0226
6795,0.0006
6796,0.5334
6797,0.0072
6798,0.0
6799,0.9878
6800,0.7616
6801,0.0446
6802,0.6758
6803,0.193
6804,0.2486
6805,0.0012
6806,0.0
6807,1.0
6808,0.0018
6809,0.0
6810,0.1692
6811,0.492
6812,0.3482
6813,0.0002
6814,0.1132
6815,0.0
6816,0.037
6817,0.0404
6818,1.0
6819,0.2506
6820,0.8582
6821,0.012
6822,0.1974
6823,0.0018
6824,0.0002
6825,0.0
6826,0.0
6827,0.0466
6828,0.0242
6829,0.9056
6830,0.0074
6831,0.014
6832,0.26630833333333337
6833,0.618
6834,0.1232
6835,0.1208
6836,0.0928
6837,0.1216
6838,0.8246
6839,0.0
6840,0.0154
6841,0.0194
6842,0.1796
6843,0.9732
6844,0.2862
6845,0.007
6846,0.035
6847,0.0002
6848,0.0
6849,0.1138
6850,0.012
6851,0.3798
6852,0.0286
6853,0.284
6854,0.672
6855,0.016
6856,0.0
6857,1.0
6858,0.0006
6859,0.0246
6860,0.0274
6861,0.1536
6862,0.0
6863,1.0
6864,0.0
6865,0.0002
6866,0.4062
6867,1.0
6868,0.0018
6869,0.5652
6870,0.011
6871,0.0092
6872,0.0002
6873,0.333
6874,0.1242
6875,0.4726
6876,0.2062
6877,0.5486
6878,1.0
6879,0.9218
6880,0.0994
6881,0.3544
6882,0.5022
6883,0.0
6884,0.0004
6885,0.5276
6886,0.0
6887,0.0
6888,0.0008
6889,0.0142
6890,0.311
6891,0.033
6892,0.1062
6893,0.0042
6894,0.0
6895,0.2872
6896,0.0002
6897,0.0976
6898,0.0098
6899,0.0252
6900,0.3566
6901,0.2202
6902,0.0
6903,0.0
6904,0.0106
6905,0.0
6906,0.2832
6907,0.2178
6908,0.9996
6909,0.0
6910,0.0
6911,0.6516
6912,0.9658
6913,0.8266
6914,0.0078
6915,0.3254
6916,1.0
6917,0.0
6918,0.1066
6919,0.5182
6920,0.095
6921,0.065
6922,0.1764
6923,0.0002
6924,0.4022
6925,0.0002
6926,0.607
6927,1.0
6928,0.0484
6929,0.0888
6930,0.2324
6931,0.0
6932,0.0
6933,0.4628
6934,0.4432
6935,0.0018
6936,0.1722
6937,0.0002
6938,0.0258
6939,0.6964
6940,0.226
6941,0.0426
6942,0.0
6943,0.3686
6944,0.1732
6945,0.2162
6946,0.5356
6947,0.1914
6948,0.0828
6949,0.336
6950,0.283
6951,0.034
6952,0.0002
6953,0.078
6954,0.001
6955,0.4498
6956,1.0
6957,0.7592
6958,0.012
6959,0.9996
6960,0.0476
6961,1.0
6962,0.2034
6963,0.2288
6964,0.6892
6965,0.2658
6966,0.0
6967,0.653
6968,0.1634
6969,0.3776
6970,0.0002
6971,0.0304
6972,0.8412
6973,0.3442
6974,0.2234
6975,0.3322
6976,0.0098
6977,0.4778
6978,0.0878
6979,0.0082
6980,0.9986
6981,0.2972
6982,0.4958
6983,0.9996
6984,0.0298
6985,0.486
6986,0.0008
6987,0.0066
6988,0.1932
6989,0.5288
6990,0.4068
6991,0.0246
6992,0.4232
6993,0.0
6994,0.0016
6995,0.0558
6996,0.0594
6997,0.4242
6998,0.0082
6999,0.0002
7000,0.0
7001,0.3334
7002,0.0014
7003,0.3418
7004,0.0728
7005,0.3072
7006,0.0248
7007,0.0818
7008,0.0002
7009,0.0532
7010,0.0106
7011,0.9856
7012,0.0068
7013,0.0082
7014,0.086
7015,0.0378
7016,0.0
7017,0.0004
7018,0.0006
7019,0.1286
7020,0.1988
7021,0.5562
7022,0.0298
7023,0.0004
7024,0.2286
7025,0.0018
7026,0.1744
7027,0.0004
7028,0.817
7029,1.0
7030,0.2608
7031,0.0026
7032,0.2854
7033,0.3374
7034,0.1404
7035,0.4562
7036,0.89
7037,0.2292
7038,0.3596
7039,0.3958
7040,0.0294
7041,0.4632
7042,0.0236
7043,0.4748
7044,0.5342
7045,0.7806
7046,0.3482
7047,0.44
7048,0.0156
7049,0.258
7050,0.5094
7051,0.3506
7052,0.0158
7053,1.0
7054,0.0786
7055,0.3948
7056,0.0152
7057,0.309
7058,1.0
7059,0.0254
7060,1.0
7061,0.7526
7062,0.0046
7063,0.0002
7064,0.0
7065,0.0006
7066,0.2704
7067,0.0196
7068,0.0252
7069,0.0492
7070,0.9158
7071,0.697
7072,1.0
7073,0.0
7074,0.0528
7075,0.2254
7076,0.3238
7077,0.037
7078,0.1558
7079,0.0916
7080,0.0
7081,0.0904
7082,0.0
7083,1.0
7084,0.1006
7085,0.4164
7086,0.2266
7087,0.5706
7088,0.1394
7089,0.402
7090,0.1088
7091,0.0412
7092,0.013
7093,0.0004
7094,0.3474
7095,0.0308
7096,0.0426
7097,0.0906
7098,0.0
7099,0.338
7100,0.0026
7101,0.0094
7102,0.1998
7103,0.104
7104,0.4176
7105,0.004
7106,0.643
7107,0.0
7108,0.013
7109,0.0
7110,0.0
7111,0.0688
7112,0.1824
7113,0.6826
7114,0.0186
7115,0.4686
7116,0.2346
7117,0.5566
7118,0.0198
7119,0.2838
7120,0.6082
7121,0.0006
7122,0.1002
7123,0.4692
7124,0.0916
7125,0.0014
7126,0.0
7127,0.0
7128,0.0014
7129,0.0
7130,0.0
7131,0.1316
7132,0.9888
7133,0.0298
7134,0.8906
7135,0.6232
7136,0.6848
7137,0.024
7138,0.6424
7139,0.1626
7140,0.0
7141,0.9778
7142,0.4348
7143,0.0012
7144,0.0
7145,0.2786
7146,0.1336
7147,0.0772
7148,0.6818
7149,0.4654
7150,0.0002
7151,0.2734
7152,1.0
7153,0.0
7154,0.0
7155,0.0104
7156,0.0806
7157,0.349
7158,0.0
7159,0.1168
7160,0.9842
7161,0.4422
7162,0.098
7163,0.6452
7164,0.0706
7165,0.0002
7166,0.1862
7167,0.6216
7168,0.0
7169,0.002
7170,0.2526
7171,0.7766
7172,0.0226
7173,0.0016
7174,0.061
7175,0.7826
7176,0.0002
7177,0.0246
7178,0.0
7179,0.0226
7180,0.0104
7181,0.0006
7182,0.6156
7183,0.0092
7184,0.248
7185,0.78
7186,0.0
7187,0.0
7188,0.648
7189,0.0
7190,0.0314
7191,0.3666
7192,0.0044
7193,0.0002
7194,0.0022
7195,0.434
7196,0.465
7197,0.0
7198,0.2524
7199,0.0002
7200,0.0
7201,0.0028
7202,0.5586
7203,0.3186133333333333
7204,0.0172
7205,0.8396
7206,0.2176
7207,0.9212
7208,0.044
7209,0.0198
7210,0.9632
7211,0.0256
7212,0.4268
7213,0.6362
7214,0.1584
7215,0.4044
7216,0.0
7217,0.0
7218,0.5038
7219,0.1582
7220,0.212
7221,0.2782
7222,0.8832
7223,0.0184
7224,0.002
7225,0.3046
7226,0.593
7227,0.0004
7228,0.0026
7229,0.1086
7230,0.0
7231,0.0006
7232,0.017
7233,0.62
7234,0.4904
7235,0.4102
7236,0.4752
7237,0.0028
7238,0.0002
7239,0.0
7240,0.992
7241,0.177
7242,0.353
7243,0.9864
7244,0.2344
7245,0.9998
7246,0.0052
7247,0.0012
7248,0.043
7249,0.5324
7250,0.0914
7251,0.004
7252,0.0014
7253,0.0002
7254,0.001
7255,0.142
7256,0.1078
7257,0.0
7258,0.8418
7259,0.0524
7260,0.001
7261,0.5942
7262,0.8602
7263,0.0538
7264,0.9222
7265,0.8096
7266,0.2874
7267,0.0
7268,0.0
7269,0.9956
7270,0.002
7271,0.0002
7272,0.0008
7273,0.164
7274,0.0
7275,0.6002
7276,0.0042
7277,0.6752
7278,1.0
7279,0.0108
7280,0.1826
7281,0.1528
7282,0.0492
7283,0.0004
7284,0.0122
7285,0.067
7286,0.48735
7287,0.44610428571428573
7288,0.1074
7289,0.999
7290,0.0
7291,0.3678
7292,0.3336
7293,0.9704
7294,0.059
7295,0.411
7296,0.0
7297,0.0748
7298,0.0
7299,0.8412
7300,0.0004
7301,0.083
7302,1.0
7303,0.0032
7304,0.5506
7305,0.003
7306,0.4714
7307,0.0258
7308,0.1316
7309,0.0
7310,0.006
7311,0.0
7312,1.0
7313,0.0
7314,0.013
7315,0.9986
7316,0.0124
7317,0.0
7318,0.0106
7319,0.0312
7320,0.0052
7321,0.0004
7322,0.0014
7323,0.0804
7324,0.0182
7325,0.0378
7326,0.0
7327,0.628
7328,0.3606
7329,0.1196
7330,0.0
7331,0.0034
7332,0.0976
7333,0.1742
7334,0.4076
7335,0.3106
7336,0.0028
7337,0.0
7338,0.09
7339,0.0102
7340,0.7788
7341,0.0012
7342,0.0538
7343,0.0312
7344,0.0
7345,0.3782
7346,0.0934
7347,0.0016
7348,0.2764
7349,0.7626
7350,0.0014
7351,0.693
7352,0.0912
7353,0.0204
7354,0.0656
7355,0.0
7356,0.1296
7357,0.0232
7358,0.0
7359,0.0
7360,0.0
7361,0.9564
7362,0.001
7363,0.0
7364,0.1136
7365,0.3812
7366,0.0002
7367,0.0
7368,0.7006
7369,0.0
7370,0.1372
7371,0.0022
7372,0.0272
7373,0.153
7374,0.0
7375,0.8242
7376,0.4772
7377,0.0022
7378,0.1876
7379,0.0
7380,1.0
7381,0.5678
7382,0.3694
7383,0.0
7384,0.4064
7385,0.2466
7386,0.0002
7387,0.1484
7388,0.0012
7389,0.3574
7390,0.0
7391,0.0058
7392,0.7148
7393,0.085
7394,0.0734
7395,0.0012
7396,0.7322
7397,0.0454
7398,0.089
7399,0.2672
7400,0.0
7401,0.0004
7402,0.537
7403,0.0
7404,0.1242
7405,0.369
7406,0.252
7407,0.4456
7408,0.2724
7409,0.0032
7410,0.1628
7411,0.0002
7412,0.0
7413,0.0
7414,0.506
7415,0.0552
7416,0.0982
7417,0.048
7418,0.07
7419,0.5388
7420,0.5682
7421,0.0
7422,0.0002
7423,1.0
7424,0.0402
7425,0.0006
7426,0.307
7427,0.2408
7428,0.662
7429,0.5836
7430,0.3728
7431,0.6348
7432,0.7692
7433,0.9906
7434,1.0
7435,0.2694
7436,0.7986
7437,0.444
7438,0.0036
7439,0.8106
7440,0.6704
7441,0.0
7442,0.2368
7443,0.0008
7444,0.0
7445,0.0028
7446,0.0
7447,0.2602
7448,0.0042
7449,0.071
7450,0.0
7451,0.0424
7452,0.0008
7453,0.0
7454,1.0
7455,1.0
7456,0.0
7457,0.9008
7458,0.09
7459,0.0072
7460,0.0
7461,0.0
7462,0.9952
7463,1.0
7464,0.0352
7465,0.0
7466,0.0
7467,0.453
7468,0.0298
7469,0.0008
7470,1.0
7471,0.1972
7472,0.0
7473,0.0318
7474,0.207
7475,0.0
7476,0.7012
7477,0.1202
7478,0.0
7479,0.4176
7480,0.2154
7481,0.0
7482,0.1018
7483,0.4224
7484,0.4638
7485,0.9996
7486,0.0156
7487,0.0222
7488,0.0422
7489,0.1376
7490,0.5626
7491,0.0
7492,0.005
7493,0.1186
7494,0.6564
7495,0.0532
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.195
7501,0.1948
7502,0.2974
7503,0.8464
7504,0.0732
7505,0.0006
7506,0.0206
7507,1.0
7508,0.5418
7509,0.0902
7510,0.5398
7511,0.0
7512,0.1126
7513,0.5732
7514,0.5898
7515,0.1884
7516,0.0004
7517,0.10515714285714287
7518,0.2414
7519,0.714
7520,0.0
7521,0.7832
7522,0.0008
7523,0.1606
7524,1.0
7525,0.0232
7526,0.008
7527,0.0
7528,0.8012
7529,0.0118
7530,0.0
7531,0.0528
7532,0.228
7533,1.0
7534,0.0
7535,0.0
7536,0.3614
7537,0.7144
7538,0.0028
7539,0.0002
7540,0.0002
7541,0.727
7542,0.6938
7543,0.3678
7544,0.0
7545,0.0066
7546,0.0076
7547,0.2876
7548,0.0106
7549,0.0938
7550,0.9476
7551,0.529
7552,0.0066
7553,0.0028
7554,0.0
7555,0.1592
7556,0.0008
7557,0.0004
7558,0.0596
7559,1.0
7560,0.3286
7561,0.37355333333333335
7562,0.0126
7563,0.0242
7564,0.3198
7565,0.7124
7566,0.0048
7567,0.0004
7568,0.0
7569,0.1858
7570,0.0
7571,0.589
7572,0.2978
7573,0.0154
7574,0.1808
7575,0.0
7576,0.7894
7577,0.0
7578,0.0
7579,0.1742
7580,0.0172
7581,0.3516
7582,0.0446
7583,0.0822
7584,0.5798
7585,0.0152
7586,0.38626333333333335
7587,0.0002
7588,1.0
7589,0.1258
7590,0.9662
7591,1.0
7592,0.4364
7593,0.0004
7594,0.032
7595,0.5604
7596,0.0
7597,0.0064
7598,0.0284
7599,0.2778
7600,1.0
7601,0.004
7602,0.0072
7603,0.202
7604,0.0
7605,0.548
7606,0.0036
7607,0.0312
7608,0.0122
7609,0.2592
7610,0.6268
7611,0.273
7612,1.0
7613,0.0134
7614,0.2688
7615,0.0146
7616,0.5522
7617,0.0
7618,0.9982
7619,0.0
7620,0.2568
7621,0.001
7622,0.2362
7623,0.0
7624,1.0
7625,0.6194
7626,0.0076
7627,0.3236
7628,0.0
7629,0.0066
7630,0.0006
7631,0.0028
7632,1.0
7633,0.0
7634,0.003
7635,0.6118
7636,0.0014
7637,0.001
7638,0.0
7639,0.2146
7640,0.0092
7641,0.0028
7642,0.4116
7643,0.0622
7644,0.0002
7645,0.0004
7646,0.0572
7647,0.0592
7648,0.0
7649,0.0
7650,0.471
7651,0.339
7652,0.4224
7653,0.0
7654,0.1457
7655,0.151
7656,0.0
7657,0.9998
7658,0.0072
7659,0.0
7660,0.0008
7661,0.0012
7662,0.0
7663,0.5472
7664,0.0
7665,0.3726
7666,0.0688
7667,0.2138
7668,0.2176
7669,0.7466
7670,1.0
7671,0.8568
7672,0.2376
7673,0.2206
7674,0.3532666666666667
7675,0.005
7676,0.1916
7677,0.2336
7678,0.73
7679,0.0418
7680,0.8792800000000001
7681,0.0892
7682,0.7596
7683,0.0028
7684,0.7312
7685,1.0
7686,0.0418
7687,0.0438
7688,0.0178
7689,0.0
7690,0.0004
7691,0.0
7692,0.0136
7693,0.0018
7694,0.157
7695,0.416
7696,1.0
7697,0.0
7698,0.0342
7699,0.197
7700,0.3798
7701,0.2906
7702,1.0
7703,0.0
7704,0.0
7705,0.0652
7706,1.0
7707,0.7658
7708,0.2356
7709,0.3586
7710,0.009
7711,0.0
7712,0.5872
7713,0.002
7714,0.1042
7715,0.002
7716,0.0296
7717,0.0168
7718,0.2656
7719,0.0056
7720,0.0212
7721,0.0
7722,0.0326
7723,0.5684
7724,0.7442
7725,0.1582
7726,0.1296
7727,0.8098
7728,0.0
7729,0.4068
7730,0.0
7731,0.1356
7732,0.0
7733,0.0136
7734,0.3548
7735,0.0
7736,0.2594
7737,0.0014
7738,0.174
7739,0.0148
7740,0.8856
7741,0.2922
7742,1.0
7743,0.22
7744,0.0756
7745,0.0002
7746,0.0
7747,0.0006
7748,0.3962
7749,0.0036
7750,0.2938
7751,0.312
7752,0.0
7753,0.5382
7754,0.0028
7755,0.394
7756,0.4378
7757,0.0
7758,0.8114
7759,0.015
7760,0.0002
7761,0.0
7762,0.0034
7763,0.6828
7764,0.2208
7765,0.0
7766,0.1002
7767,0.0004
7768,0.0016
7769,0.003
7770,0.744
7771,0.0002
7772,0.0038
7773,0.047
7774,0.09863333333333334
7775,0.64
7776,0.4902
7777,0.0144
7778,0.7494
7779,0.0
7780,0.0
7781,0.8366
7782,0.0
7783,0.2749333333333333
7784,0.6836
7785,0.0548
7786,0.0
7787,0.2186
7788,0.0014
7789,0.1918
7790,0.3868
7791,0.0
7792,0.7528
7793,0.8352
7794,0.1254
7795,0.0
7796,0.002
7797,0.1866
7798,0.0022
7799,0.9882
7800,0.0174
7801,0.0
7802,0.1752
7803,0.0
7804,0.2686
7805,0.0
7806,0.489
7807,0.0352
7808,0.0044
7809,0.0282
7810,0.259
7811,0.0044
7812,0.0
7813,0.0
7814,0.0
7815,0.4854
7816,0.0794
7817,0.2336
7818,0.0048
7819,0.0012
7820,0.691
7821,0.6088
7822,0.3674
7823,0.8638
7824,0.0054
7825,0.0234
7826,0.0166
7827,0.2012
7828,0.0002
7829,0.155
7830,0.068
7831,0.9964
7832,0.994
7833,0.3588
7834,0.5724
7835,0.0588
7836,0.0006
7837,0.0002
7838,0.001
7839,0.001
7840,0.0072
7841,0.4466
7842,1.0
7843,0.1704
7844,0.1898
7845,0.0026
7846,0.3262
7847,0.0908
7848,0.0
7849,1.0
7850,0.0
7851,0.0854
7852,0.0
7853,0.0026
7854,0.13
7855,0.0
7856,0.4874
7857,0.3014
7858,0.0
7859,0.3942
7860,0.0
7861,0.2508
7862,0.0
7863,0.0006
7864,0.0012
7865,0.1176
7866,0.1074
7867,0.9226
7868,0.0
7869,0.0
7870,0.7508
7871,0.457
7872,0.4708
7873,0.2428833333333333
7874,0.1024
7875,0.1872
7876,0.0
7877,0.9528
7878,0.131
7879,0.5332
7880,0.1782
7881,0.0436
7882,0.0136
7883,1.0
7884,0.2474
7885,0.066
7886,0.0042
7887,0.0004
7888,0.0892
7889,0.0
7890,0.5138
7891,0.0044
7892,0.0
7893,0.0296
7894,1.0
7895,0.0002
7896,0.0
7897,0.5216
7898,0.1616
7899,0.0298
7900,0.015
7901,0.947
7902,0.0468
7903,0.0
7904,0.0176
7905,0.9976
7906,0.0
7907,0.0724
7908,0.1264
7909,0.1468
7910,0.4688
7911,0.0062
7912,0.0082
7913,0.2076
7914,0.5818
7915,0.7828
7916,0.0772
7917,0.6392
7918,1.0
7919,0.0
7920,0.0014
7921,0.008
7922,0.0038
7923,0.0128
7924,0.0058
7925,0.0
7926,0.0002
7927,1.0
7928,0.6445500000000002
7929,0.7708
7930,0.046
7931,0.0
7932,0.0084
7933,0.0
7934,0.0258
7935,0.0004
7936,0.0
7937,0.8586
7938,0.006
7939,0.5392
7940,0.256
7941,0.0
7942,0.001
7943,0.4218
7944,0.2584
7945,0.0
7946,0.0022
7947,0.0
7948,0.015
7949,0.005
7950,0.252
7951,0.237
7952,0.0004
7953,0.0478
7954,0.6758
7955,0.0
7956,0.012
7957,0.0968
7958,0.09
7959,0.0
7960,0.0092
7961,0.0
7962,0.0252
7963,0.0
7964,0.1686
7965,0.911
7966,0.9994
7967,0.061
7968,0.0
7969,1.0
7970,0.0176
7971,0.9984
7972,0.29162666666666665
7973,0.0006
7974,0.153
7975,0.0004
7976,0.3582
7977,0.0426
7978,0.736
7979,0.0
7980,0.151
7981,0.2666
7982,0.003
7983,0.658
7984,0.6694
7985,0.0488
7986,0.0
7987,0.1758
7988,0.327
7989,0.0046
7990,0.0412
7991,0.4312
7992,0.1914
7993,0.6132
7994,0.543
7995,0.2268
7996,0.0
7997,0.485
7998,0.1496
7999,0.1336
8000,0.017
8001,0.0038
8002,0.11
8003,0.71
8004,0.0018
8005,0.37393333333333334
8006,0.0152
8007,0.0286
8008,0.535
8009,0.0112
8010,0.0
8011,0.027
8012,0.017
8013,0.0992
8014,0.0
8015,0.3436
8016,0.0
8017,0.7664
8018,0.0
8019,0.361
8020,0.4726
8021,0.0012
8022,0.9996
8023,0.0104
8024,0.2076
8025,0.923
8026,0.2482
8027,0.049
8028,0.0
8029,0.0
8030,0.0
8031,0.0196
8032,0.011
8033,0.0034
8034,0.155
8035,0.001
8036,0.8022
8037,0.2188
8038,0.051
8039,0.0
8040,0.68
8041,0.3256
8042,0.614
8043,0.1362
8044,0.1492
8045,0.4319800000000001
8046,0.35
8047,0.4722
8048,0.0732
8049,0.3812
8050,0.0038
8051,0.057
8052,0.0
8053,0.0
8054,0.0036
8055,0.288
8056,0.0
8057,0.003
8058,0.3742
8059,0.4056
8060,0.045
8061,0.4782
8062,0.174
8063,0.5474
8064,0.1376
8065,0.0
8066,0.0
8067,0.0034
8068,0.0028
8069,0.0436
8070,0.012
8071,0.2022
8072,0.26
8073,0.0118
8074,0.5914
8075,0.0
8076,0.0
8077,0.0218
8078,0.2236
8079,0.1014
8080,0.9998
8081,0.3736
8082,0.1914
8083,0.3986
8084,0.005
8085,0.0
8086,0.4148
8087,0.65
8088,0.1872
8089,0.643
8090,0.5746
8091,0.0726
8092,0.0
8093,0.1392
8094,0.0014
8095,0.027
8096,0.0182
8097,0.0724
8098,0.0
8099,0.2882
8100,0.4798
8101,0.0034
8102,0.0
8103,0.5472
8104,0.05363333333333334
8105,0.0
8106,0.0
8107,0.6194
8108,0.029
8109,0.3828
8110,0.7466
8111,0.2018
8112,0.0244
8113,0.3762
8114,0.0
8115,0.2198
8116,0.0008
8117,0.0032
8118,1.0
8119,0.4612
8120,0.8722
8121,0.0
8122,0.139
8123,0.2516
8124,0.0
8125,0.0382
8126,0.0
8127,0.0016
8128,0.6108
8129,0.0008
8130,0.009
8131,0.3264
8132,0.0004
8133,0.0716
8134,0.7586
8135,0.19676666666666667
8136,0.3624
8137,0.0232
8138,1.0
8139,0.1924
8140,0.0002
8141,0.3282
8142,0.5102
8143,0.0042
8144,0.3492
8145,1.0
8146,0.0
8147,0.6206
8148,0.0392
8149,0.0
8150,0.0002
8151,1.0
8152,0.5744
8153,0.0
8154,0.0004
8155,0.0004
8156,0.3874
8157,0.134
8158,0.1806
8159,0.2834
8160,0.3076
8161,0.001
8162,0.145
8163,0.0018
8164,0.5466
8165,0.0042
8166,0.0176
8167,1.0
8168,0.9996
8169,0.0036
8170,1.0
8171,0.0
8172,0.0004
8173,0.0028
8174,0.0116
8175,0.1074
8176,0.9058
8177,0.0
8178,0.0
